"August 2, 2017,50,Great food,""Fantastic pizza! Friendly staff. Must be one of the best places to eat in SF. Tony has won numerous prizes for his pizzas, and you can taste that!""";
;
"August 2, 2017,50,Pizza - you won't be disappointed.,""We visited on the recommendation of a local and certainly weren't disappointed. Beautiful pizza - just the way we like it. Perfect bases with yummy toppings. A bit of a wait to get a seat, but definitely worth it. We even bought the cook book!!!""";
;
"August 1, 2017,40,Really good!,""Go here to get away from the craziness of Fisherman's Wharf. Superb pizza! Awesome meatballs! It's expensive, but worth it. We got the 20 inch pizza and it was enough for the 4 of us.""";
;
"July 31, 2017,50,Amazing pizza,""Be prepared to wait. We waited about an hour and 45 minutes, and it was well worth it. The menu was so diverse as far as pizza styles and ovens. Our party couldn't have been happier with our choices. You must eat here!!!!""";
;
"July 31, 2017,50,""Great, GREAT pizza"",""Wonderful pizza in a relaxed atmousphere, you come for the pizza and leave happy! The staff were great, friendly and attentive. But you go for the pizza....you expect a wait (go to Tony Nik's for some drinks while you wait)...and you leave happy!!!""";
;
"July 29, 2017,50,Great Pizza,""Just as described, great pizza. Cooked perfectly in the coal oven. Met two nice couples eating dinner as well.""";
;
"July 24, 2017,50,""Best pizza in town , price winning & G book of world record"",""Best fresh pizza's , friendly staff traditional home made. Try and share for the experience. Meatballs and great salads , everything you expect from Italian pizza restaurant.""";
;
July 20, 2017,50,Perfect for lunch,Wakling SF we found Tony's and waited in line for perfect pizza. A very good experience. The boys were happy and my wife too. Happy wife happy life.;
;
"July 20, 2017,50,Outstanding!!!,""Great recommendation from concierge for pizza! The restaurant is authentic Italian and delish! The New Yorker pizza was thin crust, sausage, roni, and homemade ricotta - so good! If you are looking for anything Italian this place is the real deal!""";
;
"July 17, 2017,50,Great pizza,""Tony's pizza was great, frash ingredients, quick service. We ordered a pizza and Italian salad. The pizza was very crispy and tasty.""";
;
"July 17, 2017,50,Wow. Great Find,""A local who we met on the street recommended this place and he was spot on. Great pizza and the calamari was some of the best we have have had. Jose at the bar was wonderful. Be prepared to wait, but well worth it.""";
;
July 14, 2017,50,Great food,Coming from the NY metro area I never thought the one of the best pizzas I ever tasted would be in San Francisco. Great food good service great beer selection. Highly recommended.;
;
"July 10, 2017,50,Great Southern Italian food and pizza,""one of my two go to places for this type of food in SanFrancisco. Don't miss the meatballs, homemade pastas, and many many pizza choices. The bar at lunch has a great bartender who makes you feel really welcome.""";
;
July 5, 2017,50,Great Pizza,We couldn't get a table in the restaurant. 1h wait. Suggest you try to book before heading to the restaurant. Ended up in the slicehouse just beside and the pizza is great. Recommend!;
;
June 30, 2017,10,Terrible experience,if you want eat coal that is the perfect place for you. 22$ for a completely burned pizza.When we showed the burned pizza they told us that was normal. Very disappointed.;
;
"June 26, 2017,50,Amazing pizza,""When I was recommended this place, I was told it was the best pizza in the San Francisco and I can see why. Coal fired pizza is cooked to perfection - I definitely recommend it""";
;
June 16, 2017,50,Best pizza in San Francisco,Fantastic cocktail selection! I highly recommend the strawberry mint one! The pizzas were just cooked to perfection. Staff was extremely friendly and professional. Will definitely be back!;
;
June 13, 2017,50,Best pizza in the bay area !,This is the best italian restaurant in the bay area. It's a lil bit crowded but Definitely worth to try !;
;
"June 8, 2017,50,Fantastic pizza. Skip the line-ups and go to the take-out counter,""A stone's throw from Coit Tower and well worth the walk down. The counter service was fast and friendly, the pizza was hot and delicious.""";
;
June 4, 2017,40,Excellent pizza in San Francisco,Nice location and easy to find because in the middle of Little Italy in SF and very close to the St. Peter and Paul church. The place is not the cheapest in SF but the Italian pizza is very good and tasteful. Service was ok.;
;
"June 4, 2017,50,Za!,""Best pizza I have ever eaten. Just go, trust me. The only reason I'm writing more than that is due to 100 character requirement. Seriously why are you still reading, just to eat here already!""";
;
May 30, 2017,40,Great pizza.,Great food great atmosphere and reasonable prices . Their pizza is hard to beat and entrees are delicious;
;
"May 28, 2017,50,""Great place to eat- Wonderful atmosphere, but be hungry"",""Walked up from Fisherman's Wharf, so we enjoyed the sites. Restaurant is right on corner. VERY popular with locals. Food is excellent and the portions are huge.""";
;
"May 23, 2017,50,Pepperoni is the best,""With the just right crispy crust, Tony's pizzas are the best in SF. Get a slice (or two if you're starving), top with extra Parmesan and hot sauce and you're good to go with a tasty lunch in the park.""";
;
May 18, 2017,30,An average pizza place,We felt this place did not really live up to the reputation. It tasted like a mediocre pizza joint. Nothing bad but nothing out of the ordinary either.;
;
"May 17, 2017,50,Great pizza,""Really fun place, has 7 different ovens for 7 different kinds of pizza. Pizza for all flavors. Highly recommend. In a fun part of San Fran too.""";
;
"May 16, 2017,50,The best meatballs and oven bricked pizza,""All the food is excellent, we especially love the meatballs and brick oven pizzas! We love eating at the bar, the bartender is one of the best we have ever had! You won't be disappointed!""";
;
"April 27, 2017,50,School of Pizza,""They have very creative pizzas which are also very delicious, but it is a bit pricey. It is at convenient location, and good for a lunch with drinks.""";
;
"April 25, 2017,50,Best Pizza!,""We went twice during the week we visited SF, and truly one of the best pizzas I have ever had. Always a line so go early. Wonderful selections and the best crust!""";
;
"April 20, 2017,50,Best Pizza I've ever had,""Just loved it. Cannot complain. The starter was amazing. Had the New Yorker pizza, it was incredible. Huge so I took some away and ate it for breakfast the next day. It was still amazing. Wine was delicious. Service great.""";
;
"April 15, 2017,40,Great pizza - so simple,""When people is waiting to get a table for lunch usually there is a reason for this. Despite some of the pizzas have been """"Americaniced"""" they are great. Superiour pizza base's and served directly from the (wodden fired) owen.""";
;
April 14, 2017,50,Amazing pizza,Wow this place delivered. We had 2 pizzas that were exceptional. Loved by all 4 of us and we sat outside too so a fab atmosphere. Well worth going to.;
;
"April 10, 2017,50,Trenton pizza in SF.,""People make fun of Trenton, NJ, but it is great for thin crust pizza. Tony's Slice House is really close. You get nice crust, sauce and cheese, fast service. Only 1900 miles or so from Trenton.""";
;
"March 22, 2017,30,Anticipation,""Heard a lot of this Pizza Restaurant, stood in the long line and got a table. We ordered the Margherita and New Yorker Pizza and it was served within 10 minutes. It was ok.""";
;
"March 16, 2017,40,Yummy,""What a fantastic place!..food is great, especially the pizza yummmmy. We ordered the napolitana along appetizers and desserts... it was great. The only bit of disappointment was the cheesecake, not very good. But the pizza was simply outstanding!""";
;
March 15, 2017,50,Fantastic Pizza,We had the Jersey pizza with Italian sausage. It was terrific. We did wait 40 mins but it was worth the wait. The outside seating had hanging heaters. The service was very good no trouble at all. We loved it.;
;
"March 15, 2017,50,Great slice!,""Brilliant! Had the salami pizza and the meat feast! Top 3 pizzas I've eaten....1 in Naples, 1 in Rome and this one! You definitely should come here. If you're not early you'll have to wait....it's worth it though!""";
;
"March 14, 2017,50,Perfection,""Perfect pizza, tried different styles and they were all great, crusts, and sauces were to die for, a must go""";
;
March 12, 2017,50,Great pizza!,Husband made me eat there twice it was so good! Calamari was good too. Sat outside and enjoyed the city.;
;
March 7, 2017,50,Great pizza at a price,good selection of tasty pizza. Try a couple of different styles and then go next door for the full pie. Not chepa eats but good eats;
;
March 2, 2017,50,This is basically the same place as Tony's Pizza,If you visit Tony's Napoletana you will have visited her as well. The food is the same and the service is the same. Enjoy great pizza here!;
;
"March 2, 2017,50,1st visit to Tony's,""Service was excellent. Food was incredible. We had salad, the Meatball Gigante and The New Yorker Pizza! Looking forward to retuning soon.""";
;
February 28, 2017,50,Well worth the wait,This restaurant is a must for any visitor to San Francisco. We had a two hour wait - we went for a drink and came back. The staff were extremely helpful and friendly. We ordered the New Yorker - it was amazing. Best pizza ever!;
;
"February 25, 2017,50,Awesome as always!,""The New Yorker is a true and tried favorite of my wife and me, but you can't go wrong with sooo many choices. Service is spot on and friendly. Tony's is worth the wait!""";
;
February 19, 2017,50,Best Pizza,You will have to go there a few times as there are so many delicious pizzas to choose from. I met Tony who is a pizza legend. You will know why when you go.;
;
February 13, 2017,50,The BEST pizza in San Francisco!!!!,Hands down the best pizza in San Francisco. Yes it is not cheap but worth every penny. The wait usually is not that bad. We highly recommend.;
;
"February 11, 2017,50,Excellent!,""I don't think I've ever eaten my food so fast. There are no words for how good this place is, but all of the empty plates say it all. YUM!""";
;
February 9, 2017,50,Bellissimmo!!,Really Amazing food!! Grazie!! its like a welcome home!! This is gr8 pizza after a long and tiring business trip and nightmare at Un Autre Restaurant in Montreal... What a disaster it was!! So Glad to be back in Cali....;
;
"February 7, 2017,50,Excellent pizza,""Restaurant had a wait and I was solo and didn't want a whole pizza so they suggested I get a slice next door and take it around the corner to the Columbus Cafe, which was a great suggestion.""";
;
February 6, 2017,50,Best Meal Ever!,We love food and this place has spoiled us as we will never find a pizza as good as here-have to go!;
;
"February 1, 2017,50,Awesome Pizza,""The long wait was well worth it. The pizza is some of the best I have ever had. Great variety and the crust is simply amazing. Has the proper texture. Normally favor Napels style pizza and is top notch, but actually preferred their NY style.""";
;
January 26, 2017,50,Perfect Napolitana original pizza!!!,I visited Tony's during my vacation in San Francisco and the Napolitana Marguerita pizza is amazing!!! I definitely recommend this place in Little Italy.;
;
January 17, 2017,50,Great Pizza,We had a great meal. 2 adults and a 16 an 11 year old. Had a kids Spaghetti and meatballs and the New York coal fired Pizza. Was awesome food. Great staff. Does get busy so book if you can.;
;
January 17, 2017,50,Great Pizza,Many kind of pizza cooked for perfection using several kinds of oven. Need to book a table. Verity of vegi pizza and a nice selection of drinks.;
;
"January 13, 2017,50,Busy but wonderful!,""This pizzeria restaurant does not take bookings. It is first come, first served, but the wait is worth it! The food is magnificent, large in size and moderately priced. Highly recommend visiting when in San Francisco, but go early.""";
;
January 5, 2017,50,Tony's Pizza was delicious!,First time eating at Tony's Pizza Napoletana! Many pizza choices on the menu and pasta. I ordered the Little Italy salad with Margherita pizza. The food was delicious! I would recommend eating here if you want good pizza!;
;
"January 2, 2017,50,Best Pizza outside of Italy,""We sat outside in December and had the most wonderful pizzas. There are so many varieties to choose, with great serving staff guiding you through the decision. I’m going to return to this restaurant every time I visit San Francisco.""";
;
"January 1, 2017,50,One of our favorites,""We love this place, I think one of the best in SF. We always eat at the bar, great food, great drinks, great friendly staff. They were out of our fav dish the mussels, but we still had a great meal""";
;
"December 29, 2016,50,Awesome pizza!,""Pizza gluten free's taste is fantastic, the service not perfect but still quite good. Even though I really enjoy the food there. Pizza senza glutine veramente buona, il servizio non perfetto però nel complesso pizza ottimo!""";
;
"December 29, 2016,40,Quick bite and a beer,""We stopped in quickly for a bite and a beer. Tony's answered the call nicely. The pizza was small, but tasted better than I have ever had. Standard beer selection... Big city prices didn't shock me, but I noticed them. A good place.""";
;
"December 27, 2016,50,Pizza in San Francisco,""The BEST place for pizza we have ever been to. Lots of variety and the options are endless! We wish we could have made it back there to eat again. Get reservations, because you will wait, but well worth it!""";
;
"December 26, 2016,50,Best in SF,""Best pizza in SF. A fresh slice of the NY Cheese is a religious experience. I was raised in the Pizza belt in New Jersey, and Tony's is just as good, if not better, than any in the tri-state area.""";
;
"December 26, 2016,50,One of the best pizza!,""For sure, one of the best pizza ever had. If the wait time seems long, it worth it. Skip the anti pasta, go directly to pizza?""";
;
"December 24, 2016,50,best pizza outside of Italy,""excellent pizza with a range of ovens and bases, friendly staff, nice location in the italian district.""";
;
"December 24, 2016,50,Probably the best pizza outside Italy!?,""The range of ovens - from wood to """"coal"""" - toppings and bases - make the menu sound excellent. The Pizzas really are superb - (and quite large). We tried a vegetarian artichoke one that was unique and tasty. Friendly staff too. Highly recommended!""";
;
November 19, 2016,30,Amazing pizza !!! But way to expensive !,The pizza are really really delicious! The neighborhood is really nice and the restaurant too ! But 89$ for three pizzas ....;
;
November 13, 2016,50,Incredible pizza!,Had always heard it was good and it didn't disappoint. Looking forward to another great pizza there when I return to San Francisco next month.;
;
"November 9, 2016,50,Better than Napoli Italy's!,""All pizzas are delicious and creative! I have tried so many different ones including ones in Italy, and Tony's is the best! If you go to San Francisco, please don't miss this place.""";
;
November 9, 2016,50,Amazing,Amazing. Again. The pizza is to die for!!!! You have to wait for a table but that's a good sign right? The meatball starter is absolutely amazing.;
;
November 4, 2016,50,Gourmet Pizza at its best,If you are a gourmet pizza lover then you better head over to Tony's Pizza Napoletana. Fantastic variety of crusts sauces and toppings. Try one of the micro brew beers. Weare glad we didnt pass up this experience.;
;
November 2, 2016,20,Do not waste your time and money,This pizza is mediocre. Definitely not worth a visit. I am utterly confused at how this place has managed to get such positive ratings and awards!;
;
"November 2, 2016,50,Great pizza!,""Came highly recommended and did not disappoint. Almost too many choices on the menu, who knew there were so many types of pizza! Got one of the award winners, can't recall which but was awesome. Salad good and really great sangria!""";
;
November 1, 2016,30,Nothing Special,An hour wait for just ordinary pizza. We were sorry that we waited but our family member needed gluten free items. Was not impressed by anything offered. drinks were average also.;
;
"October 28, 2016,50,Excellent Pizza,""We visit Tony's each time we stop off in San Francisco. Excellent pizza, great location and the staff at Tony's is great. I would recommend this restaurant to anyone visiting or living in the Bay Area.""";
;
October 27, 2016,40,Good choice for pizza and great salads,We were able to get a table because we went mid week and at 11.45 before they opened. The pizza was excellent. I recommend the pizza margarita which had a very thin crust They also have have all kinds of pizza deep dish etc.;
;
October 26, 2016,50,Best pizza we ever had,Great place!! We had to want 15 minuten to get a table. We ordered a big pizza to share. The best we ever had. Very good service!!!;
;
October 23, 2016,10,Marg pizza,Don't get the margarita pizza. The bread sticks were good but the wait wasn't worth it. Had a very hard time placing our order.;
;
"October 18, 2016,50,Great slice of pizza,""While 5.50 dollars seems a lot for a slice of pizza, it was really worth it! Loaded with toppings, the dough was totally excellent. One of the best pizzas we ever had.""";
;
October 18, 2016,50,Awesome experience,Sat outside looking across the street to Washington Square Park. The Coccoli appetizer was fantastic and unique! Highly recommend it! The pizza options were outstanding and our selection (Classic American Pepperoni) was just right.;
;
"October 17, 2016,50,Excellent Italian food and service,""I fell in love with this pizza- the crust is excellent. It's not the thick, deep dish type. We also had a baked spinach & pepperoni calzone, delicious.WOW! Definitely worth the wait.""";
;
"October 16, 2016,50,Excellent food and service,""The pizza was good, but the antipasto was absolutely incredible. Go for lunch as wait at lunch was 45 minutes verses dinner wait time of 90 minutes.""";
;
"October 14, 2016,50,Worth the trip to San Francisco,""The hard part is choosing the type of pie you want. The type of oven, fuel, cheese, sauce...you name it! It's all incredible and the crust is second to none. A must-visit in little Italy.""";
;
"October 12, 2016,40,Perfect crust!,""I love their pizza- the crust was excellent. Not the thick, deep dish type. The pizza margarita was good but the other pizza we ordered (with prosciutto and pears) was even better! The owner won in a pizza making contest in Naples, Italy!""";
;
"October 10, 2016,50,Amazing Pizza!!,""Tony's should be at the top of your list when visiting San Francisco! Everything on the menu is amazing!!! I highly recommend the meatballs in addition to every pizza on the menu... it food is absolutely fantastic! In addition, the bartenders make killer cocktails!""";
;
"October 6, 2016,40,Great atmosphere & food!,""This place is great! Very busy so book ahead or be prepared to wait for a table.. It is worth the wait though, pizza is delicious!""";
;
October 4, 2016,50,Superior Pizza!,From Michigan and I believe they make a better 'Detroiter' than Detroit itself. Huge selection of different styles. Would love to have tried more of them.;
;
"October 3, 2016,40,""Excellent pizza, medium service"",""The pizza was one of the best I´ve ever had in the US, unfortunately the service staff were not that friendly""";
;
October 1, 2016,50,1st visit to San Fran,Pizza in here is excellent. We dropped in about 11pm after a full day of exertions and a few beers. Staff very friendly and service excellent;
;
"September 30, 2016,50,blew us away!!,""Bit of a wait for a table but we got seated ASAP at the bar. Super standard of food in a relaxed atmosphere, we came back for another shot but missed the kitchen by a few minutes, pity. HIGHLY recommend .""";
;
September 25, 2016,40,Napoletana Buonissima!,I had to wait for a table 45 mins but the Margherita was worth the effort! The aperol spritz was disappointing I should have asked for the Italian style!;
;
"September 25, 2016,10,left without the pizza,""very surprised by my experience. SF resident wanting to get a pizza to go. after waiting for over an hour, left with a refund. Never experienced this in other North Beach pizzerias Go somewhere else.""";
;
September 24, 2016,50,Magnifico,Awesome pizza with the best crust and even the gluten free was the best i have ever tasted. The garlic bread was made with real garlic and the olive oil and peppers was a great treat.;
;
September 18, 2016,40,Excelent pizza,The pizza is very good! We ordered the Cal Italia and it was delicious! One of the best we have ever had in the USA!;
;
September 17, 2016,50,Great lunch,Delicious pizza. Just like New York. Lines are long but well worth it. Well known for their margarita pizza did not have it but it looks great;
;
September 17, 2016,50,Amazing pizza,Definitely worth the wait. Great atmosphere. Superb pizza and garlic bread. Would definitely recommend it.;
;
September 15, 2016,50,Outside dining,Best pizza on the quick. We did not want to sit at the restaurant and they said to go a few doors down. The vegi was wonderful. Best crust ever.;
;
"September 14, 2016,50,Seriously good food!,""First meal in San Fran! My husband new of this places reputation! It delivered on all levels! Great atmosphere, friendly staff members, mouth watering wonderful meatballs, large yummy salad and tasty spicy pizza! Extremely satisfied diners! Keep up the good work guys 😆😆😆""";
;
"September 13, 2016,50,Best experience,""Possible the best sausage pizza, that I have ever had. We started off with meat balls to share, which were fresh and very tasty. The Italy meat sausage pizza was out of this world. It brings back great memories""";
;
September 12, 2016,50,Just Fantastic,We had the margarita pizza and it was just amazing. We wanted to go the next day before our flight but they didn't open until 12pm.;
;
September 10, 2016,50,Incredibly good Pizza,Is this the world's best pizza? Possibly... all I know is that this multi-award winning pizza place has to be on your list if you are in SF and a pizza fan. Cant wait to go back and try some more!;
;
September 10, 2016,50,Dinner,I can say they nailed the New York pizza and Jersey pizza. Worth the wait. Once we got seated the food was out to us quickly. Very friendly wait staff.;
;
September 8, 2016,40,Late lunch,We found the restaurant getting off The big red bus. We sat outside and watched everything which was great. Pizza was amazing but nit big enough for two and two small for obe;
;
"September 6, 2016,30,Good pasta,""Had for lunch the chicken parmesan & pasta pompodoro, which was nice. The chicken was a bit dry, however the pasta sauce was tasty. Portion size was enormous, would have served at least 3 people.""";
;
September 4, 2016,50,A star,It is an excellent pizza restaurant. We waited for a table around 15 minutes. Many options of italian food. Pizzas are really delicious. Service excellent.;
;
August 30, 2016,50,Delicious,My sister and I had the cheesy garlic bread and the New York sharer pizza and both were delicious. 1.5 hour wait and we put our name down at around 6pm. Worth the wait.;
;
"August 27, 2016,40,Maybe the best Margherita pizza I've eaten in a restaurant,""We went there specifically to try the Margherita, and were not disappointed. It was one of the best I've ever eaten. Just a paper thin crispy shell on a feather light and tender crust. Great sauce and cheese. Very well done.""";
;
"August 23, 2016,50,Excellent Late Night Pizza!,""Stopped by Tonys for a late dinner and had some of the best pizza we have had a for some time. However you like your pizza, Tonys had something to offer. I would highly recommend Tonys.""";
;
August 19, 2016,40,Excellent pizza select of all styles,pricey pizza but excellent pizza selection of all styles nestled in the Italian section of San Fran and cathedral.;
;
"August 19, 2016,40,Good pizza slices,""Good pizza by the slice is sold a attached door for same as the restaurant. Good stop for a quick slice. Staff not very friendly, but it didn't change the taste of the slice.""";
;
"August 17, 2016,40,Great Calzone,""Awesome To Go Calzone and pizza slices. Calzone was espcially tasty, creamy and delicious. Will go back there again.""";
;
"August 11, 2016,50,Omg SOOOO good!!,""We had this pizza on a food tour and it was Amazing!! Flat base, cheesy top, well balanced and quality pizza! One piece was good for me :) def need to get this when ur in SF! Try the Napoletana or pepperoni""";
;
"August 10, 2016,50,Incredible,""After visiting, it was easy to see why it is so difficult to get a table. The service and food are equally impressive. Get there early and enjoy!""";
;
"August 9, 2016,50,Great Pizza,""Tony's Pizza is definitely the place for pizza. The pizza slices are huge, and it tastes great. We ordered our pizza to go from their shop next door. The pizza is good, but it is expensive. We paid $34 for a pepperoni pizza!""";
;
August 9, 2016,50,Amazing !!,This place has the most amazing pizza ever. Everything was super fresh !! Totally worth the walk. We will b back for sure.;
;
August 6, 2016,50,Best Pizza!,Best pizza I have had and great service at the bar! Ask for Ravel....he is awesome? Try the New Yorker pizza. It was amazing!;
;
"August 4, 2016,50,""Great Pizza, Great Service"",We sat at the bar and had the best pizza. The bartender was very friendly and recommended the New Jersey style pizza. We got it with pepperoni. ....real pepperoni!";
;
"August 3, 2016,50,Wow,""The best pizza I think I have ever eaten, worth the wait for 60 minutes. The service was great as was the atmosphere, 1 pizza will be enough for 2.""";
;
"August 3, 2016,50,Excellent pizza - worth the wait!,""Great pizza place - we sampled three different pies, all made in different ovens. Loved the classic Margherita - only a certain number made per day. Love that chewy crust. Outdoor and indoor tables available!""";
;
"August 1, 2016,10,So bad,""Bad taste so bad, don't eat in here, the pizza comes cold and so expansive, if you eat here you Are crazy... Really crazy, go eat at other place , thank you""";
;
"July 31, 2016,40,Gluten free = superb,""Whilst we waited 2 hours to get a table, the wait was worth it. The gluten free pizza that I had was brilliant! The service was great! I don't have much else to write other than, you must go here!""";
;
July 30, 2016,50,Good food. Great service.,The Sausage and Stout pizza has a caramelized texture and sweet taste. The crust was crisp and just right. Highly recommended. The service was good.;
;
July 30, 2016,50,Oh my!,We had the gold medal Cal Italia and it absolutely was the best pizza we have ever had. Well worth the hour wait!;
;
July 30, 2016,50,Vera pizza napoletana!!,First thing: they have award winning margherita pizza... I tried it and was really amazing!! especially the crust was so fresh and crispy. Must go!!;
;
"July 30, 2016,50,Delicious!,""Arrived early to beat the wait (4:30). Excellent service, great options for the kids, delicious Stromboli, Calzone, and pizza. Only downside is so many choices we wish we had more nights to try them all.""";
;
July 27, 2016,30,Be prepared to wait and wait and wait,Long wait. Upwards of 2 hours. Good luck. If you have the patience the pizza is good. They have a take away window around the corner with rude counter staff.;
;
July 25, 2016,50,Amazing pizza!,This is one of those restaurants where you don't mind the wait. We waited an hour and a half on a Sunday night and we would have waited longer ~ It was that good!;
;
"July 24, 2016,50,Get a quick slice,""Getting a slice is the way to go! Had dinner in the restaurant before, the wait can be very long. The slice house next door offers some of the best pizza I have ever had. So get a pie or slice and enjoy.""";
;
"July 22, 2016,50,Good place for a quick dinner,""My wife has her hair color done in San Francisco. While she does this, I walk from near Union Square to North Beach to have a slice of Tony's pizza, It is worth the effort, for sure.""";
;
"July 22, 2016,50,""Great food, friendly service, excellent value in the heart of North Beach"",""Tony's is a great place. The wait can be long, but the food is worth the wait!! The staff is friendly, they take the time to make the whole experience at Tony's great.""";
;
July 20, 2016,50,Lives up to the reputation. Excellent pizza,We had the Italian wood fired pizza - it was exactly like the very best pizzas you get in Italy. We all loved it and prices were very reasonable. Happy customers.;
;
"July 19, 2016,40,For your authentic San Francisco Pizza Fix,""Ton's make great pizza. Due to their fame and location, it's not cheap pizza, but it is good. As one would expect, the restaurant is pleasantly traditional, the staff friendly and efficient, and the food very good. It's a San Francisco must do.""";
;
"July 16, 2016,50,Our best Pizza so far in America,""We've been lucky enough to travel around the states and have had many, many pizzas (my wife's favourite meal) and this so far is the best by a fair margin. The deep dish and thin pizzas were perfect. Highly recommended.""";
;
July 14, 2016,50,Best Pizzas after naples,The margherita pizza (classic new york style) and the napoletana one are the most epic pizzas. Best I've had after the ones in Naples. Their dough balls are amazing so make sure to have that with the asparagus dip.;
;
July 14, 2016,50,Best 5$ Lunch ever!,A tour guide recommended this place and I went to have a slice of pizza (veggie and feta). Absolutely delicious! Cool and friendly staff. And it's also an international cooking school.;
;
"July 11, 2016,50,worth the wait,""Get there early, they opened at noon and there was a line forming by 11:30. We shared a large salad and a pizza and it was excellent.""";
;
July 7, 2016,30,Not as good as hoped,We stopped by to get a few slices of pizza. It was pricey at about $5 per slice. The pepperoni and meat pizzas were a little greasy and limp although the crust had a nice chew.;
;
"July 7, 2016,50,AWESOME! INCREDIBLE!,""From the wait staff, to the funky drinks, to the food. We were blown away. The fries with pancetta drizzled in honey were out of this world. This is a must place to dine while in SF. Would return in a heartbeat.""";
;
July 6, 2016,50,Great Italian Food,We stumbled upon Tonys after visiting the Coit Tower and then walking down to the North Beach area We had the pizza for lunch and the food was sensational Good food and good value;
;
July 6, 2016,50,Great pizza!,We shared a pizza and salad over lunch - both were delicious. Service really good and very friendly.;
;
July 4, 2016,50,Delish!!,Amazing Neapolitan pizza.... With the cup shaped pepperoni and amazing thin crispy chewy crust. We stopped in for a quick slice and sat outside. Definitely worth checking out!;
;
"July 2, 2016,50,Have Gluten free pizza,""My son said it was the best Gluten Free pizza he ever ate, once that said, for me its the best pizza in the world. Not cheap but tasty.""";
;
"July 1, 2016,50,""Recommended by our tour guide, and he was right!"",""My husband said this is one of the best pizzas he's ever had. He ordered the meat lover slice, and I did the veggie. It was darn good. The crust is amazing.""";
;
"June 29, 2016,50,It can't be this popular and good...right?,""Well it is, so entertaining and the Pizza is so good. Nice thing about being a tourist is you don't really care if you wait for an hour. It is a cool place to hang around and few the sites of SF.""";
;
"June 29, 2016,50,Fantastic pizza,""As a gluten allergic, this was a fantastic experience. By far the best pizza I've ever had. You should expect to wait atleast 30-45 mins for a table on a thursday evening though!""";
;
June 28, 2016,50,Delicious curbside Italian eats!,We were hopping about this day checking out various places to eat and we were pleasantly surprised to be able to eat along the sidewalk and watch the people go by. Delicious Pizza...you name it they have it!;
;
June 28, 2016,50,Fantastic Pizza in SFO,I changed my original routes in SFO only to go (too) at Tony's. It's between China Town - Lombard Street FANTASTIC.;
;
"June 24, 2016,50,Best Pizza in San Francisco,""Great Margarita Pizza. Get their early. Very busy place, especially in the Summer. But worth the trip.""";
;
June 22, 2016,50,Yuuuuuuup!,This was our second meal of the day in San Francisco and it was another home run. The Stromboli 1950 is a must see and eat. The atmosphere the food the location what more can I say?;
;
June 21, 2016,40,Absolutely delicious!,This pizza reminds me of the great New York Slices! The only set back was the price. We paid close to $30 for a large cheese pizza pie. Not the best choice if you have a large family.;
;
"June 21, 2016,50,Sweet little local spot,""Very nice food, great beer list, and met some great local company here. Definitely a place to check out for some awesome left-field pizzas and a great atmosphere""";
;
June 20, 2016,40,Good food odd hours,So they do not open till 12. But the by the slice side opens at 11. Both great. By the slice side staff needs attitude adjustment but the pizza is worth dealing with them. Great pies and good sized portions.;
;
"June 17, 2016,50,Great food and huge starters!,""Excellent pizza with the best dough ever! Huge and delicious starters XD Service was very good, but don't be surprised if you are asked to wait for 30mn to have a table, as this place is very popular.""";
;
"June 12, 2016,50,REAL Napoli pizza,""A was surprised by the real Napoli style pizza (there were many other pizza styles, but I prefer real Napoli). There is also a takeaway pizza next door (if you do not want to queue)""";
;
"June 6, 2016,50,Great place for great pizza,""This is a good stop for traditional Neapolitan-style or American style pizzas. The crust is just perfect, and the toppings are all fresh and of great quality. Reservations are recommended as the place is always packed.""";
;
June 6, 2016,40,We liked it but.....,The pizza was excellent but it was quite pricey. The decore is old school but you can see your pizza being put into the wood burning oven.;
;
June 5, 2016,40,Amazing Pizza,Had the best pizza ever! Definitely worth stopping here or the shop adjacent where you can by a slice. Service in the restaurant left a bit to be desired.;
;
"May 31, 2016,50,best pizza in north beach,""We got take out yesterday to accompany the Warriors game. The pizza was excellent, especially the crust, and so was the game. I don't eat much pizza, but this pizza is very worth trying. The portions are very generous.""";
;
May 30, 2016,40,Great pizza,Above average pizza. Service was average. We got the new yorker and loved it. They have a good cocktail list and wine list.;
;
May 30, 2016,50,Best NY pizza outside of NY,Tony's NY pizza is truly to standards of NY pizza; the best pizza of this sort anywhere I've tasted outside of NY. Awesome!
;
May 30, 2016,10,Horrible,After I waited 13 minutes... She gave my margarita slice away to someone else and gave me a cheese pizza with basil on it and it basically tasted like tomato sauce out if a can.. Horrible service!;
;
"May 29, 2016,50,Best Pizza in the world and they have the trophy to prove it.,""It really is outstanding and they are deserving of their """"Best Pizza in the World"""" title. But it is more than that. The meat balls are to die for and the Location is classic """"SF Diners Drive-Ins and Dives"""" worthy. Staff is great too.""";
;
"May 24, 2016,40,""Delicious, Authentic Pizza!"",""This food is delicious! The wait is LONG and they don't take reservations, so plan to wait one to two hours. There are so many excellent options and the waitstaff is friendly. SO glad we found this place!""";
;
"May 10, 2016,40,Great food and atmosphere,""From the moment we walked in the door we were looked after. We were impressed by the quality craft beers on tap, and the pizza was incredibly good. We highly recommend as a stop off before going up Telegraph Hill.""";
;
