"November 30, 2018,50,Evening meal,""Wow what a great find - lovely atmosphere and perfect food - great choice of steaks , great wine and fantastic desserts - staff are friendly and very attentive - highly recommended and the cheesecake is the best !!""";;
;;
November 22, 2018,10,Lost faith in tripadvisor,Worst meal ever. Can't understand what other reviewers have seen here. All dishes were below average. First second and dessert. NY has a lot of great restaurants. This is not one of them. Over priced.Under standard. Don't go!;;
;;
"November 17, 2018,50,Another KO at K Rico!!,""Another amazing evening with friends at K rico, menu options are plentiful, but don’t miss out on the Steaks, portions are always amazing and delicious, with a great wine list to match the food!!""";;
;;
"November 11, 2018,50,Xmas dinner with little bro,""Excelent service, exquisite tomahawk, great coctails. Try the bacon soup. A must if you are in New York.""";;
;;
"November 11, 2018,50,Marvelous supper with steak @honeymoon,""Thanks to K Rico for a marvelous supper with steak. The wine and meat were fantastic. The chief from Ukraine is a good guy, he surprised us with a dessert for our special honeymoon evening in NY""";;
;;
November 9, 2018,50,Best Steakhouse in NYC,I loved the place. The service is excellent and the food is unbeatable. Delicious cocktails. We were celebrating my bf birthday and they made it even more especial. I really recommend this place.;;
;;
September 21, 2018,50,Sensational,We chose this to be the place for my 40th birthday dinner. And the place did not let us down! The dry aged New York strip from their specials menu was awesome and also the service was top notch. Truly an evening to remember.;;
;;
"September 14, 2018,40,Great steaks,""Wanted great steaks, got exactly that! Waiter was funny and very spontaneous, was a pleasure to be seated there. Setting is also nice. A tad too expensive for what it's worth, but overall a good experience.""";;
;;
"September 8, 2018,50,Excellent food,""We were for a weekend in NY, looking for a good food experience, this ribeye and NY strip -bourbon- was super. Service and scene was top Notch, would recommend to anyone!""";;
;;
September 7, 2018,40,Great dinner,The meat experience was memorable and we can recommend everything. We had a family dinner and we were all very surprised that it was so good.;;
;;
September 1, 2018,50,Best Service in NYC,Fabulous food and service - thanks Patrick! Fantastic waiter who was so informative and went out of his way to make our dining experience truly memorable on our visit all the way from NZ;;
;;
"August 27, 2018,50,Great service & Steaks,""We ordered the Ribeye & Filet Mignon both were cooked & presented beautifully. Couldn't fault the service 1st class, we sat outside which on a lovely warm NY night.""";;
;;
"August 14, 2018,50,Tomahawk Tuesday worked for us,""Booked a table for two after reading online reviews, and then shared a magnificently cooked Tomahawk ribeye steak. The wine by the glass was both excellent and affordable but the highlight ...? The freshly grated horseradish - do not go without it!""";;
;;
August 11, 2018,50,Best steak house in Manhattan,I have experienced almost every steak house in Manhattan and this place is by far the best. They age there own beef and butcher it as well. It helps that one of the owners is the Chef. He is very talented.;;
;;
"August 8, 2018,50,Highlight of our stay,""I went there with some classmates for our last dinner as students. Best choice ever!! Food was delicious, meat was perfectly grilled and the staff was amazing! Definitely recommended!""";;
;;
"August 6, 2018,50,The place to go for T bone steaks,""South American owned restaurant.... good choice in steaks, all sizes, Delicious... good service too.""";;
;;
August 6, 2018,50,K Rico,Wonderful service and outstanding food! Would definitely go back. The pre fix theatre price is a great deal.;;
;;
August 3, 2018,50,Special Night,I went with my date and the bartender was espectacular! Her name was Z and she was absolutely the best bartender I have ever had. For any occasion always ask for her!;;
;;
August 2, 2018,50,Amazing,An affordable amazing food-experience. Try the house special Rico steak! Very friendly staff and the owner takes good care of you. Absolutely worth the trip. 5/5;;
;;
July 29, 2018,50,Best steak ever,Hands down the best steak my son and I have ever eaten and we love our steak! Salt pepper and a little rosemary all on an iron skillet. Get the cauliflower mash. It's incredible.;;
